,1a,1b,1c,1d,1e,1f,1g,1h,2a,2b,2c,2d,2e,2f,2g,2h,3a,3b,3c,3d,3e,3f,3g,3h,4a,4b,4c,4d,4e,4f,4g,4h,5a,5b,5c,5d,5e,5f,5g,5h,6a,6b,6c,6d,6e,6f,6g,6h,7a,7b,7c,7d,7e,7f,7g,7h,8a,8b,8c,8d,8e,8f,8g,8h,val
1439,r,n,b,q,k,b,n,0,p,0,p,0,p,p,0,0,0,p,0,p,0,0,0,p,0,0,0,N,0,0,0,p,0,0,0,P,P,0,0,0,0,0,0,0,0,N,0,0,P,P,P,0,0,P,P,P,R,0,0,Q,K,B,0,R,344.5
1440,r,n,b,q,k,b,n,0,p,0,p,0,0,p,0,0,0,p,0,p,p,0,0,p,0,B,0,N,0,0,0,p,0,0,0,P,P,0,0,0,0,0,0,0,0,N,0,0,P,P,P,0,0,P,P,P,R,0,0,Q,K,0,0,R,425.0
1441,r,n,b,0,k,b,n,0,p,0,N,q,0,p,0,0,0,p,0,p,p,0,0,p,0,B,0,0,0,0,0,p,0,0,0,P,P,0,0,0,0,0,0,0,0,N,0,0,P,P,P,0,0,P,P,P,R,0,0,Q,K,0,0,R,1237.0
1442,r,n,b,0,0,b,n,0,p,0,N,B,k,p,0,0,0,p,0,p,p,0,0,p,0,0,0,0,0,0,0,p,0,0,0,P,P,0,0,0,0,0,0,0,0,N,0,0,P,P,P,0,0,P,P,P,R,0,0,Q,K,0,0,R,1427.5
1443,N,n,0,0,0,b,n,0,p,0,0,b,k,p,0,0,0,p,0,p,p,0,0,p,0,0,0,0,0,0,0,p,0,0,0,P,P,0,0,0,0,0,0,0,0,N,0,0,P,P,P,0,0,P,P,P,R,0,0,Q,K,0,0,R,1435.5
1444,N,n,0,0,0,b,n,0,p,0,0,b,k,p,0,0,0,p,0,0,p,0,0,p,0,0,0,P,0,0,0,p,0,0,0,P,0,0,0,0,0,0,0,0,0,N,0,0,P,P,P,0,0,P,P,P,R,0,0,Q,K,0,0,R,1536.5
1445,0,n,0,0,0,b,n,0,p,0,N,b,k,p,0,0,0,p,0,0,0,0,0,p,0,0,0,p,0,0,0,p,0,0,0,P,0,0,0,0,0,0,0,0,0,N,0,0,P,P,P,0,0,P,P,P,R,0,0,Q,K,0,0,R,1543.0
1446,0,n,0,0,0,0,n,0,p,0,0,b,k,p,b,0,0,p,0,0,0,0,0,p,0,0,0,N,0,0,0,p,0,0,0,P,0,0,0,0,0,0,0,0,0,N,0,0,P,P,P,0,0,P,P,P,R,0,0,Q,K,0,0,R,1637.0
1447,0,n,0,0,0,0,n,0,p,0,0,b,0,p,b,0,0,p,0,0,k,0,0,p,0,0,0,0,0,0,0,p,0,0,0,P,0,N,0,0,0,0,0,0,0,N,0,0,P,P,P,0,0,P,P,P,R,0,0,Q,K,0,0,R,1636.5
1448,0,n,0,0,0,0,n,0,p,0,0,b,0,p,b,0,0,p,0,0,0,k,0,p,0,0,0,0,0,0,0,N,0,0,0,P,0,0,0,0,0,0,0,0,0,N,0,0,P,P,P,0,0,P,P,P,R,0,0,Q,K,0,0,R,1934.0
1449,0,n,0,0,0,0,n,0,p,0,0,b,0,p,N,0,0,p,0,0,0,0,0,p,0,0,0,0,0,k,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,N,0,0,P,P,P,0,0,P,P,P,R,0,0,Q,K,0,0,R,2018.0
1450,0,n,0,0,0,0,n,0,p,0,0,b,0,p,N,0,0,p,0,0,0,0,k,p,0,0,0,0,N,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,0,0,P,P,P,R,0,0,Q,K,0,0,R,1925.0
1451,0,n,0,0,0,0,n,0,p,0,0,b,0,p,0,k,0,p,0,0,0,0,0,p,0,0,0,0,N,0,0,N,0,0,0,P,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,0,0,P,P,P,R,0,0,Q,K,0,0,R,2024.0
1452,0,n,0,0,0,0,n,0,p,0,0,0,0,p,0,k,0,p,0,0,b,0,0,p,0,0,0,0,N,0,0,N,0,0,0,P,0,0,0,0,0,0,0,Q,0,0,0,0,P,P,P,0,0,P,P,P,R,0,0,0,K,0,0,R,2110.0
1453,0,n,0,0,0,0,n,0,p,0,0,0,0,0,0,k,0,p,0,0,b,0,0,p,0,0,0,0,N,p,0,N,0,0,0,P,0,0,0,0,0,0,0,0,0,0,Q,0,P,P,P,0,0,P,P,P,R,0,0,0,K,0,0,R,11911.0
1454,0,n,0,0,0,0,n,0,p,0,0,0,0,0,0,k,0,p,0,0,0,0,0,p,0,0,0,0,N,p,0,N,0,0,0,P,0,0,0,0,0,0,0,0,0,0,Q,0,R,P,P,0,0,P,P,P,0,0,0,0,K,0,0,R,12204.5
1455,0,0,0,0,0,0,n,0,p,0,0,0,0,0,0,k,0,p,N,0,0,0,0,p,0,0,0,0,0,p,0,N,0,0,0,P,0,0,0,0,0,0,0,0,0,0,Q,0,R,P,P,0,0,P,P,P,0,0,0,0,K,0,0,R,12499.5
1456,0,0,0,0,0,0,0,0,p,0,0,0,N,0,0,k,0,p,0,0,0,0,0,p,0,0,0,0,0,p,0,N,0,0,0,P,0,0,0,0,0,0,0,0,0,0,Q,0,R,P,P,0,0,P,P,P,0,0,0,0,K,0,0,R,12798.5
1457,0,0,0,0,0,0,0,0,p,0,0,0,0,0,0,k,0,0,0,0,0,0,0,p,0,p,0,0,0,N,0,N,0,0,0,P,0,0,0,0,0,0,0,0,0,0,Q,0,R,P,P,0,0,P,P,P,0,0,0,0,K,0,0,R,12900.0
1458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k,R,0,0,0,0,0,0,p,0,p,0,0,0,N,0,N,0,0,0,P,0,0,0,0,0,0,0,0,0,0,Q,0,0,P,P,0,0,P,P,P,0,0,0,0,K,0,0,R,13101.0
1459,0,0,0,0,0,0,0,k,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,p,0,p,0,0,0,N,0,N,0,0,0,P,0,0,0,0,0,0,0,0,0,0,Q,0,0,P,P,0,0,P,P,P,0,0,0,0,0,R,K,0,13104.0
1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k,R,0,0,0,0,0,0,p,0,p,0,0,0,N,0,N,0,0,0,P,0,0,0,0,0,Q,0,0,0,0,0,0,0,P,P,0,0,P,P,P,0,0,0,0,0,R,K,0,13104.5
1461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k,R,0,0,0,0,0,0,p,0,0,0,0,0,N,0,N,0,p,0,P,0,0,0,0,0,Q,0,0,0,0,0,0,0,P,P,0,0,P,P,P,0,0,0,R,0,0,K,0,13105.0
1462,0,0,0,0,0,0,0,k,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,p,0,0,0,0,0,N,0,N,0,p,0,P,0,0,0,0,0,Q,0,0,0,0,0,0,0,P,P,0,0,P,P,P,0,0,0,R,0,0,K,0,13105.0
1463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k,0,0,0,R,0,0,0,p,0,0,0,0,0,N,0,N,0,p,0,P,0,0,0,0,0,Q,0,0,0,0,0,0,0,P,P,0,0,P,P,P,0,0,0,0,R,0,K,0,13105.0
1464,0,0,0,0,0,0,0,k,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,p,0,0,0,0,0,N,0,N,0,p,0,P,0,0,0,0,0,Q,0,0,0,0,0,0,0,P,P,0,0,P,P,P,0,0,0,0,R,0,K,0,13105.0
1465,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,k,0,0,0,0,0,R,0,p,0,0,0,0,0,N,0,N,0,p,0,P,0,0,0,0,0,Q,0,0,0,0,0,0,0,P,P,0,0,P,P,P,0,0,0,0,0,0,K,0,13105.5
1466,0,0,0,0,0,0,0,k,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,R,0,0,0,0,0,N,0,N,0,p,0,P,0,0,0,0,0,Q,0,0,0,0,0,0,0,P,P,0,0,P,P,P,0,0,0,0,0,0,K,0,13105.5
1467,r,n,b,q,k,b,n,r,p,p,p,p,p,p,p,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,P,P,P,P,P,P,P,P,R,N,B,Q,K,B,0,R,27.0
1468,r,n,b,q,k,b,n,r,p,p,0,p,p,p,p,p,0,0,p,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,P,P,P,P,R,N,B,Q,K,B,0,R,126.0
1469,r,n,b,0,k,b,n,r,p,p,0,p,p,p,p,p,0,q,p,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,0,R,134.0
1470,r,n,b,0,k,b,n,r,p,p,0,p,p,p,p,p,0,0,p,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,P,B,P,P,P,P,P,P,R,0,0,Q,K,B,0,R,928.0
1471,r,n,b,0,k,b,n,r,p,p,0,p,p,p,0,p,0,0,p,0,0,0,p,0,0,0,0,0,N,0,0,0,0,0,0,0,P,0,0,0,0,0,N,0,0,0,0,0,P,B,P,P,0,P,P,P,R,0,0,Q,K,B,0,R,934.5
1472,r,0,b,0,k,b,n,r,p,p,0,p,p,p,0,p,n,0,p,0,0,0,p,0,0,0,0,0,N,0,0,0,0,0,B,0,P,0,0,0,0,0,N,0,0,0,0,0,P,B,P,P,0,P,P,P,R,0,0,Q,K,0,0,R,1016.0
1473,r,0,b,0,k,b,n,r,p,p,0,p,p,B,0,0,n,0,p,0,0,0,p,0,0,0,0,0,N,0,0,p,0,0,0,0,P,0,0,0,0,0,N,0,0,0,0,0,P,B,P,P,0,P,P,P,R,0,0,Q,K,0,0,R,1235.0
1474,r,0,b,k,0,b,n,r,p,p,0,p,p,B,0,0,n,0,p,0,0,0,N,0,0,0,0,0,0,0,0,p,0,0,0,0,P,0,0,0,0,0,N,0,0,0,0,0,P,B,P,P,0,P,P,P,R,0,0,Q,K,0,0,R,1334.0
1475,r,0,b,k,0,b,n,N,p,0,0,p,p,B,0,0,n,p,p,0,0,0,0,0,0,0,0,0,0,0,0,p,0,0,0,0,P,0,0,0,0,0,N,0,0,0,0,0,P,B,P,P,0,P,P,P,R,0,0,Q,K,0,0,R,1631.0
1476,0,r,b,k,0,b,B,N,p,0,0,p,p,0,0,0,n,p,p,0,0,0,0,0,0,0,0,0,0,0,0,p,0,0,0,0,P,0,0,0,0,0,N,0,0,0,0,0,P,B,P,P,0,P,P,P,R,0,0,Q,K,0,0,R,1915.5
1477,0,r,b,0,k,b,B,N,p,0,0,p,p,0,0,0,n,p,p,0,0,0,0,0,0,0,0,0,0,0,0,Q,0,0,0,0,P,0,0,0,0,0,N,0,0,0,0,0,P,B,P,P,0,P,P,P,R,0,0,0,K,0,0,R,2016.0
1478,0,r,b,k,0,b,B,N,p,0,0,p,p,0,0,0,n,p,p,0,0,0,0,0,0,0,0,0,Q,0,0,0,0,0,0,0,P,0,0,0,0,0,N,0,0,0,0,0,P,B,P,P,0,P,P,P,R,0,0,0,K,0,0,R,2110.5
1479,r,0,b,k,0,b,B,0,p,0,0,p,p,N,0,0,n,p,p,0,0,0,0,0,0,0,0,0,Q,0,0,0,0,0,0,0,P,0,0,0,0,0,N,0,0,0,0,0,P,B,P,P,0,P,P,P,R,0,0,0,K,0,0,R,2114.5
1480,r,0,b,0,k,b,B,0,p,0,0,p,p,0,0,0,n,p,p,N,0,0,0,0,0,0,0,0,Q,0,0,0,0,0,0,0,P,0,0,0,0,0,N,0,0,0,0,0,P,B,P,P,0,P,P,P,R,0,0,0,K,0,0,R,2226.0
1481,r,0,b,k,0,b,B,0,p,0,0,p,p,0,0,0,n,p,p,N,0,0,0,0,0,0,0,0,0,0,Q,0,0,0,0,0,P,0,0,0,0,0,N,0,0,0,0,0,P,B,P,P,0,P,P,P,R,0,0,0,K,0,0,R,2223.5
1482,r,0,b,k,0,0,B,0,p,0,0,p,p,N,0,0,n,p,p,0,0,0,0,b,0,0,0,0,0,0,Q,0,0,0,0,0,P,0,0,0,0,0,N,0,0,0,0,0,P,B,P,P,0,P,P,P,R,0,0,0,K,0,0,R,2224.5
1483,r,0,b,0,0,0,B,0,p,0,k,p,p,N,0,0,n,p,p,0,0,0,0,Q,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,N,0,0,0,0,0,P,B,P,P,0,P,P,P,R,0,0,0,K,0,0,R,2320.0
1484,r,0,b,0,0,Q,B,0,p,k,0,p,p,N,0,0,n,p,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,N,0,0,0,0,0,P,B,P,P,0,P,P,P,R,0,0,0,K,0,0,R,2607.0
1485,r,0,b,0,0,Q,B,0,p,k,0,p,p,N,0,0,n,p,0,0,0,0,0,0,0,0,p,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,N,0,0,0,0,0,P,B,P,P,0,P,P,P,R,0,0,0,0,R,K,0,2609.5
1486,r,0,b,0,0,Q,B,0,p,k,0,0,p,N,0,0,n,p,0,0,0,0,0,0,0,0,p,N,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,0,0,P,B,P,P,0,P,P,P,R,0,0,0,0,R,K,0,2708.5
1487,r,0,b,0,0,Q,B,0,p,k,0,0,0,0,0,0,n,p,0,0,0,0,0,0,0,0,p,N,N,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,0,0,P,B,P,P,0,P,P,P,R,0,0,0,0,R,K,0,2809.0
1488,r,0,0,0,0,0,B,0,p,k,0,0,0,0,Q,0,n,p,0,0,0,0,0,0,0,0,p,N,N,0,0,0,0,0,0,0,P,0,b,0,0,0,0,0,0,0,0,0,P,B,P,P,0,P,P,P,R,0,0,0,0,R,K,0,2715.5
1489,r,0,0,0,0,0,B,0,p,k,0,Q,0,0,0,0,n,p,0,0,0,0,0,0,0,0,p,N,N,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,0,0,P,B,P,P,0,P,P,P,R,0,0,0,0,R,K,0,3109.5
1490,r,0,0,0,0,0,B,0,p,k,n,0,0,0,0,0,0,p,Q,0,0,0,0,0,0,0,p,N,N,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,0,0,P,B,P,P,0,P,P,P,R,0,0,0,0,R,K,0,3218.5
1491,r,k,0,0,0,0,B,0,p,0,n,N,0,0,0,0,0,p,Q,0,0,0,0,0,0,0,p,N,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,0,0,P,B,P,P,0,P,P,P,R,0,0,0,0,R,K,0,13106.5
1492,r,0,k,0,0,0,B,0,p,0,Q,N,0,0,0,0,0,p,0,0,0,0,0,0,0,0,p,N,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,0,0,P,B,P,P,0,P,P,P,R,0,0,0,0,R,K,0,13106.5
1493,r,n,b,q,k,b,n,r,p,p,p,p,p,p,p,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,N,R,27.0
1494,r,n,b,q,k,b,n,r,0,p,p,p,p,p,p,p,p,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,N,R,126.0
1495,0,n,b,q,k,b,n,r,r,p,p,p,p,p,p,p,p,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,0,P,P,P,R,0,B,Q,K,B,N,R,134.0
1496,r,n,b,q,k,b,n,r,0,p,p,p,p,p,p,p,p,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,Q,0,0,P,P,P,P,0,P,P,P,R,0,B,0,K,B,N,R,207.5
1497,r,0,b,q,k,b,n,r,0,p,p,p,p,p,p,p,p,0,n,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,P,0,0,0,0,0,Q,0,0,0,0,0,P,P,P,P,0,P,P,P,R,0,B,0,K,B,N,R,211.0
1498,0,0,b,q,k,b,n,r,r,p,p,p,p,p,p,p,p,0,n,0,0,0,0,0,0,0,Q,N,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,0,P,P,P,R,0,B,0,K,B,N,R,324.0
1499,0,n,b,q,k,b,n,r,r,p,N,p,p,p,p,p,p,0,0,0,0,0,0,0,0,0,Q,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,0,P,P,P,R,0,B,0,K,B,N,R,726.5
1500,0,n,b,0,k,b,n,r,r,p,Q,p,p,p,p,p,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,0,P,P,P,R,0,B,0,K,B,N,R,1103.5
1501,0,n,Q,0,k,b,0,r,r,p,0,p,p,p,p,p,p,0,0,0,0,n,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,0,P,P,P,R,0,B,0,K,B,N,R,11101.5
1502,r,n,b,q,k,b,n,r,p,p,p,p,p,p,p,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,P,P,P,P,P,P,P,P,R,N,B,Q,K,B,0,R,27.0
1503,r,0,b,q,k,b,n,r,p,p,p,p,p,p,p,p,n,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,P,P,P,P,R,N,B,Q,K,B,0,R,122.0
1504,r,0,b,q,k,b,n,r,p,p,p,p,0,p,p,p,n,0,0,0,p,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,0,P,P,P,R,N,B,Q,K,B,0,R,130.5
1505,r,0,b,q,k,b,n,r,p,p,p,p,0,p,p,0,n,0,0,0,p,0,0,0,0,0,0,0,N,0,0,p,0,0,0,0,P,0,0,0,0,0,0,0,0,Q,0,0,P,P,P,P,0,P,P,P,R,N,B,0,K,B,0,R,325.5
1506,r,0,b,q,k,b,n,r,p,p,0,p,0,Q,p,0,n,0,0,0,p,0,0,0,0,0,p,0,N,0,0,p,0,0,0,0,P,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,0,P,P,P,R,N,B,0,K,B,0,R,10209.0
1507,r,n,b,q,k,b,n,r,p,p,p,p,p,p,p,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,N,R,27.0
1508,r,0,b,q,k,b,n,r,p,p,p,p,p,p,p,p,n,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,N,R,126.0
1509,r,0,b,q,k,b,n,r,p,p,0,p,p,p,p,p,n,0,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,N,R,30.5
1510,r,n,b,q,k,b,n,r,p,p,0,p,p,p,p,p,0,0,p,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,N,R,129.0
1511,r,0,b,q,k,b,n,r,p,p,0,p,p,p,p,p,n,0,p,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,0,P,P,P,R,0,B,Q,K,B,N,R,204.5
1512,r,0,b,q,k,b,n,r,p,p,n,p,p,p,p,p,0,0,p,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,B,0,P,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,0,P,P,P,R,0,B,Q,K,0,N,R,205.0
1513,r,0,b,q,k,b,n,r,p,p,0,p,p,p,p,p,0,0,p,0,0,0,0,0,0,0,0,P,0,N,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,0,P,P,P,R,0,B,Q,K,0,N,R,403.0
1514,r,0,b,q,k,b,n,r,p,p,0,p,p,p,p,p,0,0,0,0,0,0,0,0,0,0,0,B,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,0,P,P,P,R,0,B,Q,K,0,N,R,502.5
1515,r,0,b,0,k,b,n,r,p,p,0,p,p,p,p,p,0,q,0,0,0,0,0,0,0,0,0,B,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,Q,P,P,P,R,0,B,0,K,0,N,R,503.0
1516,r,0,b,0,k,b,n,r,p,p,0,p,p,p,p,p,0,0,0,0,0,0,0,0,0,0,0,B,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,B,P,P,Q,P,P,P,R,0,0,0,K,0,N,R,1308.0
1517,r,0,b,0,k,b,n,r,p,p,0,p,p,p,0,p,0,0,0,N,0,0,p,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,B,P,P,Q,P,P,P,R,0,0,0,K,0,N,R,1624.0
1518,r,0,b,k,0,b,n,r,p,p,0,p,p,N,0,p,0,0,0,0,0,0,p,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,B,P,P,Q,P,P,P,R,0,0,0,K,0,N,R,1720.5
1519,r,0,b,0,k,b,n,B,p,p,0,p,p,N,0,p,0,0,0,0,0,0,p,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,P,P,Q,P,P,P,R,0,0,0,K,0,N,R,1906.0
1520,r,0,b,0,k,b,n,B,p,p,0,p,0,0,0,p,0,0,0,0,p,0,p,0,0,0,0,B,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,P,P,Q,P,P,P,R,0,0,0,K,0,N,R,1817.5
1521,r,0,b,0,k,0,n,B,p,p,0,p,0,0,0,N,0,0,0,0,p,0,p,b,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,P,P,Q,P,P,P,R,0,0,0,K,0,N,R,1915.5
1522,r,0,b,0,k,0,n,B,p,p,0,p,0,0,0,N,0,0,0,0,p,0,p,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,P,K,Q,P,P,P,R,0,0,0,0,0,N,R,2110.5
1523,r,0,b,0,k,0,0,B,p,p,0,p,0,0,0,0,0,0,0,0,p,0,p,n,0,0,0,B,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,P,K,Q,P,P,P,R,0,0,0,0,0,N,R,2204.5
1524,r,0,b,0,k,0,0,B,p,p,0,p,0,0,0,0,0,0,0,0,0,0,p,n,0,0,0,B,Q,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,P,K,0,P,P,P,R,0,0,0,0,0,N,R,12205.0
1525,r,0,b,0,0,k,0,0,p,p,0,p,0,0,B,0,0,0,0,0,0,0,p,n,0,0,0,B,Q,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,P,K,0,P,P,P,R,0,0,0,0,0,N,R,12205.0
1526,r,n,b,q,k,b,n,r,p,p,p,p,p,p,p,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,N,R,27.0
1527,r,n,b,q,k,b,n,r,p,p,p,0,p,p,p,p,0,0,0,p,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,N,R,127.5
1528,r,n,b,q,k,b,n,r,0,p,p,0,p,p,p,p,p,0,0,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,N,R,27.5
1529,r,n,b,q,k,b,n,r,0,p,0,0,p,p,p,p,p,0,0,p,0,0,0,0,0,0,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,N,R,36.5
1530,r,n,b,q,k,b,n,r,0,p,0,0,p,p,0,p,p,0,0,p,0,0,0,0,0,0,p,0,0,0,p,0,0,0,0,0,0,0,0,0,0,N,0,0,0,N,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,0,R,132.0
1531,r,n,b,q,k,b,n,r,0,p,0,0,p,0,0,p,p,0,0,p,0,0,0,0,0,0,p,0,0,p,N,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,0,R,230.0
1532,r,n,b,0,k,b,n,r,0,p,0,0,p,0,0,p,p,q,0,p,0,0,0,0,0,0,p,0,0,p,N,0,0,0,0,0,0,0,0,0,0,N,0,0,P,0,0,0,P,P,P,P,0,P,P,P,R,0,B,Q,K,B,0,R,236.0
1533,r,n,b,0,k,b,n,r,0,p,0,0,0,0,0,p,p,q,0,p,0,0,0,0,0,0,p,0,p,p,N,Q,0,0,0,0,0,0,0,0,0,N,0,0,P,0,0,0,P,P,P,P,0,P,P,P,R,0,B,0,K,B,0,R,237.5
1534,r,n,b,0,0,b,n,r,0,p,0,k,0,N,0,p,p,q,0,p,0,0,0,0,0,0,p,0,p,p,0,Q,0,0,0,0,0,0,0,0,0,N,0,0,P,0,0,0,P,P,P,P,0,P,P,P,R,0,B,0,K,B,0,R,623.0
1535,r,n,b,0,0,b,n,N,q,p,0,k,0,0,0,p,p,0,0,p,0,0,0,0,0,0,p,0,p,p,0,Q,0,0,0,0,0,0,0,0,0,N,0,0,P,0,0,0,P,P,P,P,0,P,P,P,R,0,B,0,K,B,0,R,727.5
1536,r,n,b,0,0,b,n,N,q,p,0,k,0,0,0,p,0,0,0,p,0,0,0,0,p,0,p,0,p,Q,0,0,0,0,0,0,0,0,0,0,0,N,0,0,P,0,0,0,P,P,P,P,0,P,P,P,R,0,B,0,K,B,0,R,1104.0
1537,r,n,b,k,0,Q,n,N,q,p,0,0,0,0,0,p,0,0,0,p,0,0,0,0,p,0,p,0,p,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,P,0,0,0,P,P,P,P,0,P,P,P,R,0,B,0,K,B,0,R,1403.0
1538,r,n,b,0,0,0,Q,N,q,p,0,k,0,0,0,p,0,0,0,p,0,0,0,0,p,0,p,0,p,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,P,0,0,0,P,P,P,P,0,P,P,P,R,0,B,0,K,B,0,R,1611.0
1539,r,n,b,0,0,Q,0,N,q,p,0,k,0,0,0,p,0,0,0,p,0,0,0,0,p,0,p,0,0,0,0,0,0,0,0,0,p,0,0,0,0,N,0,0,P,0,0,0,P,P,P,P,0,P,P,P,R,0,B,0,K,B,0,R,1694.5
